"temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","apparent_temperature_mean","sunrise","sunset","shortwave_radiation_sum","precipitation_sum","rain_sum","snowfall_sum","precipitation_hours","windspeed_10m_max","windgusts_10m_max","winddirection_10m_dominant","et0_fao_evapotranspiration","latitude","longitude","elevation","country","city"
"27.8","24.4","25.7","31.7","28.3","29.7","2011-10-28T00:23","2011-10-28T12:14","13.71","30.9","30.9","0","24","21.3","39.2","71","2.67","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.1","24.5","25.2","30.4","28.6","29.3","2011-10-29T00:23","2011-10-29T12:14","7.12","25.3","25.3","0","24","15.3","34.6","112","1.6","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.1","24.2","25.7","32.1","27.8","29.8","2011-10-30T00:23","2011-10-30T12:13","13.08","18.5","18.5","0","21","15.7","29.5","112","2.63","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.2","24.4","25.7","31.6","27.6","29.9","2011-10-31T00:23","2011-10-31T12:13","6.47","13.4","13.4","0","22","17.1","24.1","133","1.6","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.7","24.8","26.2","35.5","27.9","31","2011-11-01T00:24","2011-11-01T12:13","15.82","6.3","6.3","0","10","15.4","24.8","234","3.3","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.4","24.8","26.3","34.1","28.3","30.5","2011-11-02T00:24","2011-11-02T12:13","16.7","6.1","6.1","0","6","15.4","29.5","231","3.48","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.1","24.7","25.7","33","28.9","30.1","2011-11-03T00:24","2011-11-03T12:12","14.63","20","20","0","10","14.9","25.2","220","2.88","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.8","24.7","26.7","36.2","28.9","31.7","2011-11-04T00:24","2011-11-04T12:12","18.81","3","3","0","9","10.6","24.5","206","3.81","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29","24.1","26.4","35.6","29.7","31.8","2011-11-05T00:24","2011-11-05T12:12","18.92","8.8","8.8","0","14","9.6","22.3","139","3.74","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.4","24.2","26.1","34.7","28.6","31.2","2011-11-06T00:25","2011-11-06T12:12","16.96","6.8","6.8","0","15","11.4","19.4","317","3.35","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.7","24.5","26","34.7","28.5","30.4","2011-11-07T00:25","2011-11-07T12:12","20.19","8.2","8.2","0","13","16.2","28.8","345","3.94","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.1","24.8","26.5","31.8","27.5","29.4","2011-11-08T00:25","2011-11-08T12:12","17.7","2.3","2.3","0","8","20.2","34.2","19","4.07","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.4","25.4","26.7","31.3","27.4","28.7","2011-11-09T00:25","2011-11-09T12:11","21.84","0","0","0","0","18.4","31.3","24","5.19","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.9","24.7","26.7","31.9","27.6","29.2","2011-11-10T00:26","2011-11-10T12:11","22.4","0","0","0","0","15.5","26.3","357","5.12","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.4","24.3","26.3","33.2","28.1","30.4","2011-11-11T00:26","2011-11-11T12:11","19.3","0.2","0.2","0","1","12.4","21.2","350","3.98","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.4","24.1","26","34.2","28.8","30.8","2011-11-12T00:26","2011-11-12T12:11","19.32","1.2","1.2","0","8","11.2","20.9","32","3.85","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.9","24.6","27","34","29.1","30.7","2011-11-13T00:26","2011-11-13T12:11","21.01","0","0","0","0","15","25.6","76","4.59","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.6","25.2","27","32.7","29.1","30.4","2011-11-14T00:27","2011-11-14T12:11","20.62","0","0","0","0","14.9","27.4","51","4.55","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.3","24.6","26.4","33.5","29.1","30.2","2011-11-15T00:27","2011-11-15T12:11","18.22","1.5","1.5","0","6","21.3","33.8","20","3.83","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.7","24.6","25.7","34.1","29.4","30.7","2011-11-16T00:27","2011-11-16T12:11","15.02","6.4","6.4","0","12","10.1","20.2","331","2.95","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.6","24.4","26.5","34.3","28.8","31","2011-11-17T00:28","2011-11-17T12:11","19.65","3.7","3.7","0","8","15.8","24.1","86","4.01","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","24.5","25.6","32.6","28.8","29.9","2011-11-18T00:28","2011-11-18T12:11","16.51","10.5","10.5","0","17","17.9","31.7","48","3.12","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.6","24.4","25.7","32","27.7","29.4","2011-11-19T00:28","2011-11-19T12:11","16.48","12.8","12.8","0","20","19.3","33.1","55","3.18","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26","24.4","25","29.3","27.9","28.3","2011-11-20T00:29","2011-11-20T12:11","10.09","19.4","19.4","0","24","20.7","31.7","64","1.98","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.4","24.1","25.2","30.5","27.2","28.7","2011-11-21T00:29","2011-11-21T12:11","15.38","16.4","16.4","0","24","20.1","34.9","53","2.8","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.6","24.4","26.1","30.6","27.6","29.1","2011-11-22T00:30","2011-11-22T12:12","14.64","13.5","13.5","0","23","23.4","43.9","44","3.14","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.6","24.7","25.5","29.6","27.5","28.3","2011-11-23T00:30","2011-11-23T12:12","11.51","27.7","27.7","0","24","26.1","44.3","54","2.37","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.2","24.5","25.3","29.2","27.1","28.3","2011-11-24T00:30","2011-11-24T12:12","9.98","48.2","48.2","0","24","24.1","41","80","1.97","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24.6","25.7","29.5","27.2","28.3","2011-11-25T00:31","2011-11-25T12:12","9.05","39.6","39.6","0","22","28.1","52.2","111","2.11","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","25.5","26","32.1","29.4","30.3","2011-11-26T00:31","2011-11-26T12:12","6.24","4.9","4.9","0","15","11.9","31.7","107","1.67","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","24.7","26.3","33","28.6","30.6","2011-11-27T00:32","2011-11-27T12:12","13.23","3","3","0","11","16.8","21.2","204","2.85","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","24.2","25.8","32.4","28.5","30.4","2011-11-28T00:32","2011-11-28T12:13","10.71","4.4","4.4","0","9","12.1","26.3","307","2.3","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.9","24.5","26.5","34.4","29.1","30.8","2011-11-29T00:33","2011-11-29T12:13","19.05","1.5","1.5","0","7","15","23.4","39","3.87","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.8","24.7","25.5","31","29.5","30.1","2011-11-30T00:33","2011-11-30T12:13","14.9","4.5","4.5","0","21","15.8","29.9","83","2.77","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","25","26.1","31.7","29.8","30.6","2011-12-01T00:34","2011-12-01T12:13","12.13","1.2","1.2","0","7","12","25.6","40","2.49","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","23.5","26.4","32.9","28","30.6","2011-12-02T00:34","2011-12-02T12:14","19.04","0","0","0","0","13.8","24.8","21","3.81","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.9","23.6","26.4","34.5","28","30.7","2011-12-03T00:35","2011-12-03T12:14","21.22","0","0","0","0","10.8","19.4","14","4.37","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.3","23.9","26.2","33.7","28.1","29.9","2011-12-04T00:35","2011-12-04T12:14","21.48","0","0","0","0","12.4","21.6","34","4.57","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.4","25.1","26.6","32.7","28.4","30","2011-12-05T00:36","2011-12-05T12:14","19.19","0.5","0.5","0","4","15.3","24.1","31","4.23","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","25","26.3","31.6","26.8","29","2011-12-06T00:36","2011-12-06T12:15","17.01","1.1","1.1","0","8","19.8","31.7","25","3.94","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","24.9","26.4","30.1","26.6","27.9","2011-12-07T00:36","2011-12-07T12:15","21.05","0.1","0.1","0","1","20.8","34.2","18","5.17","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24.9","25.7","31.1","27.7","29.6","2011-12-08T00:37","2011-12-08T12:15","17.29","2.2","2.2","0","13","17","26.6","57","3.34","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.4","25.1","26.7","33.2","29.7","30.9","2011-12-09T00:37","2011-12-09T12:16","17.85","1.4","1.4","0","6","15.6","27.4","77","3.73","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","24.6","26.1","32.6","29.2","30.4","2011-12-10T00:38","2011-12-10T12:16","18.18","6.6","6.6","0","11","20.3","31.7","42","3.46","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","24.2","25.4","32.3","27.8","29.4","2011-12-11T00:38","2011-12-11T12:17","15.16","17.3","17.3","0","22","18.9","34.6","50","2.91","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","24.3","25.2","32.5","27.7","28.9","2011-12-12T00:39","2011-12-12T12:17","13.99","27.3","27.3","0","19","18.1","30.2","37","2.71","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.4","24.3","25.3","30.6","27.2","28.9","2011-12-13T00:40","2011-12-13T12:17","11.31","11.5","11.5","0","22","17.3","38.5","66","2.3","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.7","24.3","26.5","32.5","27.8","29.4","2011-12-14T00:40","2011-12-14T12:18","15.15","1.5","1.5","0","7","23.5","37.8","56","3.82","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.4","25.5","26.6","30.8","27.3","28.9","2011-12-15T00:41","2011-12-15T12:18","13.94","1.9","1.9","0","9","23.4","38.2","65","3.73","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","25.6","26.4","29.5","27.1","27.8","2011-12-16T00:41","2011-12-16T12:19","18.72","0.2","0.2","0","2","25.9","41.8","44","4.75","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.1","24.1","25.2","28.2","26.3","27.1","2011-12-17T00:42","2011-12-17T12:19","11.97","28.4","28.4","0","20","27.2","40.7","24","2.77","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.4","24.3","25","28.6","26.4","27.4","2011-12-18T00:42","2011-12-18T12:20","7.27","35.8","35.8","0","24","27.7","44.6","54","1.71","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26","24.1","24.7","29","25.7","27.2","2011-12-19T00:43","2011-12-19T12:20","7.58","44.8","44.8","0","24","28.2","42.1","42","1.69","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"25.9","24.1","24.8","28.6","26.5","27.4","2011-12-20T00:43","2011-12-20T12:21","5.27","19","19","0","24","25.3","41","43","1.45","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","25","25.9","29","25.7","27","2011-12-21T00:44","2011-12-21T12:21","17.03","1.6","1.6","0","8","26.9","43.6","29","4.35","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.3","24.4","25.5","27.6","26.6","26.9","2011-12-22T00:44","2011-12-22T12:22","13.79","6.7","6.7","0","20","26","41","18","3.56","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"25.1","23.9","24.7","27.2","26.1","26.7","2011-12-23T00:45","2011-12-23T12:22","2.83","34.8","34.8","0","23","26.3","41","360","1.32","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24.6","25.6","28.3","26.5","27.4","2011-12-24T00:45","2011-12-24T12:23","11.82","1","1","0","7","27","43.6","357","3.05","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.2","24.8","25.7","29.1","25.7","26.8","2011-12-25T00:46","2011-12-25T12:23","17.03","0.1","0.1","0","1","27.9","44.3","348","4.32","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.1","23.4","25.4","28.4","25.7","27.1","2011-12-26T00:46","2011-12-26T12:24","13.65","0","0","0","0","22.7","34.9","326","3.62","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","21.8","24.8","30","22.2","26","2011-12-27T00:47","2011-12-27T12:24","18.71","0","0","0","0","21.4","31.3","293","4.57","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","21.7","24.8","28.1","21.7","25.7","2011-12-28T00:47","2011-12-28T12:25","17.14","0","0","0","0","24.4","37.8","265","4.29","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.2","22.8","25.6","30.6","23.4","27.4","2011-12-29T00:47","2011-12-29T12:25","14.26","1.1","1.1","0","2","25","40.3","230","3.72","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.3","24.7","26","32.2","26.4","28.8","2011-12-30T00:48","2011-12-30T12:26","15.17","1.4","1.4","0","8","22.9","33.5","125","3.55","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","23.2","25.4","31.7","26.7","28.3","2011-12-31T00:48","2011-12-31T12:26","21.28","0","0","0","0","21","30.6","118","4.33","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","22.8","25.2","33.1","26.3","29.5","2012-01-01T00:49","2012-01-01T12:27","20.14","0","0","0","0","8.6","17.6","127","3.9","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.7","22.9","25.6","32.9","27.3","30.1","2012-01-02T00:49","2012-01-02T12:27","17.58","0","0","0","0","14.5","24.5","35","3.42","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.9","23.7","26.1","31.8","28.6","30.2","2012-01-03T00:50","2012-01-03T12:28","17.61","0.4","0.4","0","3","16.7","27.4","33","3.54","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24.4","25.8","31.6","28.1","29.6","2012-01-04T00:50","2012-01-04T12:28","15.08","6.1","6.1","0","23","16.5","31","68","2.93","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24","25.6","30.8","27.7","29.2","2012-01-05T00:50","2012-01-05T12:29","15.01","4","4","0","18","18.6","29.9","56","2.99","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24","25.4","31","27.1","29","2012-01-06T00:51","2012-01-06T12:29","17.59","5.9","5.9","0","22","18.9","32","53","3.28","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.3","23.8","24.9","29.9","27.4","28.2","2012-01-07T00:51","2012-01-07T12:30","13.73","16.9","16.9","0","23","19.6","35.6","62","2.51","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.2","24","25.5","31.8","27.6","29.4","2012-01-08T00:51","2012-01-08T12:30","14.91","5.4","5.4","0","21","15.7","29.9","74","2.94","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","24.4","25.8","32.4","27.4","29.3","2012-01-09T00:52","2012-01-09T12:31","17.84","1.5","1.5","0","12","20.4","30.6","68","3.55","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","24.2","25.5","32.5","27.4","29.1","2012-01-10T00:52","2012-01-10T12:31","21.77","0","0","0","0","13","24.8","68","4.28","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","24.3","25.6","31.5","27.4","28.5","2012-01-11T00:52","2012-01-11T12:32","19.99","0","0","0","0","15","26.6","41","4.18","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.2","24.6","25.8","30.4","26.8","28.1","2012-01-12T00:53","2012-01-12T12:32","18.82","0","0","0","0","18.1","29.5","37","4.16","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","23.4","25.5","29.8","25.2","27.1","2012-01-13T00:53","2012-01-13T12:33","20.92","0.9","0.9","0","7","25.7","40.7","23","4.63","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.6","23.6","25","27.7","23.6","25.7","2012-01-14T00:53","2012-01-14T12:33","18.77","1.1","1.1","0","7","27.2","43.2","23","4.5","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26","23.5","24.7","25.4","23.4","24.3","2012-01-15T00:53","2012-01-15T12:34","15.74","0","0","0","0","24.3","38.9","24","4.81","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.1","23.7","24.7","27.1","24.4","25.1","2012-01-16T00:54","2012-01-16T12:34","21.5","0","0","0","0","19.4","32.4","28","5.16","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.5","22.9","24.8","28.2","24.9","26.5","2012-01-17T00:54","2012-01-17T12:35","18.49","0","0","0","0","14.7","24.8","37","4.14","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","22.3","24.9","30.8","25.2","27.3","2012-01-18T00:54","2012-01-18T12:35","20.58","0","0","0","0","11.8","21.2","54","4.39","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","22.3","25.1","30.7","25.9","27.5","2012-01-19T00:54","2012-01-19T12:36","20.43","0","0","0","0","14.8","23","81","4.38","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.1","21.7","24.7","31.5","25.4","27.6","2012-01-20T00:54","2012-01-20T12:36","20.37","0","0","0","0","14.3","26.3","44","4.3","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","22.8","25.2","31.2","26","28","2012-01-21T00:55","2012-01-21T12:37","19.99","0","0","0","0","13.4","23","39","4.2","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.5","23.8","25","28.9","25.4","26.6","2012-01-22T00:55","2012-01-22T12:37","18.2","0.8","0.8","0","6","20.8","34.9","33","4.1","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.8","23.8","25.3","28.5","24.7","26.3","2012-01-23T00:55","2012-01-23T12:37","17.92","0","0","0","0","18.9","31.3","42","4.61","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","23.4","25.3","28.5","23.6","26","2012-01-24T00:55","2012-01-24T12:38","18.6","0","0","0","0","18.5","29.5","35","4.93","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.3","23.2","25.2","28.7","23.5","26.1","2012-01-25T00:55","2012-01-25T12:38","21.48","0","0","0","0","16.5","26.6","29","5.2","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.7","23.9","25.7","30.5","25.4","27.7","2012-01-26T00:55","2012-01-26T12:39","21.61","0","0","0","0","17.4","29.2","40","4.88","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","24.3","25.4","31.3","26.7","28.2","2012-01-27T00:55","2012-01-27T12:39","19.39","0","0","0","0","16.6","25.9","57","4.14","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.8","24.1","25.3","29.3","26","27.1","2012-01-28T00:55","2012-01-28T12:39","19.36","0.1","0.1","0","1","20.7","34.2","49","4.31","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","24.1","25.1","29.7","25.4","26.7","2012-01-29T00:55","2012-01-29T12:40","20.06","0","0","0","0","17.1","28.4","41","4.63","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","24.2","25.7","29.2","25.6","26.9","2012-01-30T00:55","2012-01-30T12:40","19.9","0","0","0","0","17.5","29.5","51","4.9","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.7","24.2","25.3","28.6","25.5","26.6","2012-01-31T00:55","2012-01-31T12:40","19.95","0.9","0.9","0","5","22.7","36.4","47","4.68","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.7","24.3","25.4","28.5","25.3","26.6","2012-02-01T00:55","2012-02-01T12:41","19.2","0.5","0.5","0","5","22.5","36.4","34","4.56","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","24.2","25.6","29.8","25.4","27.2","2012-02-02T00:55","2012-02-02T12:41","17.66","2","2","0","12","24.6","39.2","41","4.17","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.4","24.7","25.9","29.7","26.1","27.3","2012-02-03T00:55","2012-02-03T12:41","18.01","1","1","0","8","28.5","45.4","39","4.19","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","24.7","25.7","29.8","27.1","28.1","2012-02-04T00:55","2012-02-04T12:42","16.95","4.7","4.7","0","19","21.4","34.9","39","3.71","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","24.2","25.5","30.3","27.3","28.4","2012-02-05T00:55","2012-02-05T12:42","16.29","8.3","8.3","0","17","19.9","28.8","44","3.43","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","24.2","25.4","30.5","27.4","28.7","2012-02-06T00:55","2012-02-06T12:42","14.44","4.3","4.3","0","15","19.2","28.8","49","3.03","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.5","24.7","25.8","30.5","27.7","28.8","2012-02-07T00:55","2012-02-07T12:43","18.35","5.8","5.8","0","15","23.2","36.4","60","3.72","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.8","24.5","25.6","30.9","28.5","29.5","2012-02-08T00:55","2012-02-08T12:43","12.37","4.3","4.3","0","13","18.4","27","95","2.49","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","24.2","25.9","33","28.1","29.9","2012-02-09T00:54","2012-02-09T12:43","18.14","3.5","3.5","0","18","17","28.1","104","3.57","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.1","24.2","26.2","32.8","28.5","30.3","2012-02-10T00:54","2012-02-10T12:43","19.48","0.1","0.1","0","1","15.8","26.3","90","3.83","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","24.4","25.9","31.3","27.4","28.9","2012-02-11T00:54","2012-02-11T12:43","21","0","0","0","0","20.5","33.1","62","4.27","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.8","24.4","26.2","30.9","27.3","28.8","2012-02-12T00:54","2012-02-12T12:44","21.56","0","0","0","0","18","29.9","56","4.74","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","25","26.3","31.3","27.6","28.7","2012-02-13T00:54","2012-02-13T12:44","21.64","0.7","0.7","0","6","20.5","35.6","48","4.82","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27","24.4","25.6","29.7","27.6","28.6","2012-02-14T00:53","2012-02-14T12:44","14.44","5.3","5.3","0","21","19.1","28.4","56","3.12","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"26.9","24.6","25.9","31.1","28.6","29.9","2012-02-15T00:53","2012-02-15T12:44","9.55","0.5","0.5","0","3","13.5","21.6","72","2.24","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","25.4","26.6","32.2","28.7","29.9","2012-02-16T00:53","2012-02-16T12:44","20.42","0","0","0","0","16.2","28.1","70","4.37","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28","24.6","26.3","31.8","27.5","29.2","2012-02-17T00:53","2012-02-17T12:45","20.28","0","0","0","0","19.7","33.5","68","4.4","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.2","24.5","26","30.5","26.8","28.1","2012-02-18T00:52","2012-02-18T12:45","22.88","0","0","0","0","18.7","31.3","41","5.06","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.1","24.7","26.4","31.1","27.5","28.9","2012-02-19T00:52","2012-02-19T12:45","19.55","0.2","0.2","0","2","19.2","31.3","42","4.53","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.1","24","25.9","32.2","27.2","29","2012-02-20T00:52","2012-02-20T12:45","23.18","0","0","0","0","16.6","28.8","47","4.74","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","24","25.9","32.8","27.2","29.1","2012-02-21T00:51","2012-02-21T12:45","24.27","0","0","0","0","14.2","25.6","52","4.97","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.2","24.3","25.9","31.4","26.6","28.3","2012-02-22T00:51","2012-02-22T12:45","22.42","0","0","0","0","16.9","28.4","49","4.92","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"27.6","24.2","25.8","29.8","26.2","27.5","2012-02-23T00:51","2012-02-23T12:45","20.65","0","0","0","0","19.7","30.6","46","4.86","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.5","24.7","26.3","32.4","27.1","28.7","2012-02-24T00:50","2012-02-24T12:45","20.61","0","0","0","0","16.1","27.4","58","4.86","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.1","24.9","26.5","29.8","26.9","27.9","2012-02-25T00:50","2012-02-25T12:45","20.01","0","0","0","0","23.4","37.8","45","5.13","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"28.9","25.4","26.9","31.5","27.5","28.7","2012-02-26T00:50","2012-02-26T12:46","21.54","0","0","0","0","20.1","32.8","45","5.39","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29","25","27.1","32.6","27.9","30.5","2012-02-27T00:49","2012-02-27T12:46","19.48","0.6","0.6","0","3","16.1","27","61","4.41","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"29.6","24.7","26.9","35.7","29","31.5","2012-02-28T00:49","2012-02-28T12:46","21.59","0.1","0.1","0","1","16.3","28.1","114","4.5","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.5","24.6","27.3","37.2","28.1","31.8","2012-02-29T00:48","2012-02-29T12:46","22.83","1.1","1.1","0","3","14.5","24.5","132","4.82","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.5","25.4","27.6","37","30","32.1","2012-03-01T00:48","2012-03-01T12:46","23.46","0.1","0.1","0","1","18.1","30.6","125","4.98","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.6","24.9","27.4","36.8","29.2","32","2012-03-02T00:48","2012-03-02T12:46","25.38","0","0","0","0","15","24.1","135","5.27","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"31.4","25","27.6","37.8","29","32.1","2012-03-03T00:47","2012-03-03T12:46","24.39","0","0","0","0","14.7","26.3","143","5.29","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.9","24.9","27.4","36.8","28.8","31.7","2012-03-04T00:47","2012-03-04T12:46","23.85","0","0","0","0","17","26.3","120","5.15","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.5","25.2","27.3","35.9","29.2","31.2","2012-03-05T00:46","2012-03-05T12:46","24.66","0","0","0","0","18.4","28.4","112","5.44","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.8","24.1","27.1","36.4","27.7","30.8","2012-03-06T00:46","2012-03-06T12:46","24.14","0","0","0","0","21.2","32.4","56","5.34","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.6","23.9","27.1","36","27.4","30.9","2012-03-07T00:45","2012-03-07T12:46","24.79","0","0","0","0","14.4","23","137","5.37","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32.9","24.7","28.3","38.8","28.2","32.5","2012-03-08T00:45","2012-03-08T12:46","25.47","0","0","0","0","16.2","27.7","222","5.68","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"32","25.2","28.2","38.5","29.1","32.8","2012-03-09T00:44","2012-03-09T12:46","24.78","0","0","0","0","15.2","25.2","103","5.49","8.599998","81.20001","7","Sri Lanka","Trincomalee"
"30.4","25.7","27.6","36.2","28.9","31.4","2012-03-10T00:44","2012-03-10T12:46","23.64","0","0","0","0","17.9","30.2","87","5.3","8.599998","81.20001","7","Sri Lanka","Trincomalee"
