"temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","apparent_temperature_mean","sunrise","sunset","shortwave_radiation_sum","precipitation_sum","rain_sum","snowfall_sum","precipitation_hours","windspeed_10m_max","windgusts_10m_max","winddirection_10m_dominant","et0_fao_evapotranspiration","latitude","longitude","elevation","country","city"
"29.3","24.8","26.8","34.5","29.2","31.5","2011-10-17T00:27","2011-10-17T12:24","17.07","2.1","2.1","0","11","15.4","32.8","226","3.55","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","25","27.5","36.2","30","32.3","2011-10-18T00:27","2011-10-18T12:23","20.33","1.7","1.7","0","5","15.4","32","224","4.33","8","79.80002","0","Sri Lanka","Puttalam"
"30.5","25.2","27.6","35.6","30","32.3","2011-10-19T00:27","2011-10-19T12:23","19.21","1.9","1.9","0","5","13.4","32.8","224","4.17","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","25","26.8","36.3","29.9","32","2011-10-20T00:28","2011-10-20T12:23","18","10.7","10.7","0","6","12.8","29.9","204","3.61","8","79.80002","0","Sri Lanka","Puttalam"
"30.4","23.9","26.5","36.7","28.3","31.6","2011-10-21T00:28","2011-10-21T12:22","17.65","29.1","29.1","0","15","10.8","25.9","187","3.69","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","24.2","26.3","36.1","28.9","31.6","2011-10-22T00:28","2011-10-22T12:22","17.47","9.6","9.6","0","8","13.6","32","187","3.6","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","24.6","26","35.7","29.3","31.1","2011-10-23T00:28","2011-10-23T12:22","14.94","24.5","24.5","0","11","11.5","28.8","26","3.06","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","24.4","26.2","37.3","29.1","31.4","2011-10-24T00:28","2011-10-24T12:21","17.77","18","18","0","11","12.4","30.2","68","3.6","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","24.4","25.8","34.5","29.5","31","2011-10-25T00:28","2011-10-25T12:21","12.95","26.8","26.8","0","19","10","22.3","102","2.67","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","24.2","25.9","34.6","29.6","31.3","2011-10-26T00:28","2011-10-26T12:21","13.19","17.4","17.4","0","14","7.4","19.8","127","2.73","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","24.4","26.3","36.1","29.2","31.6","2011-10-27T00:28","2011-10-27T12:20","17.55","12.3","12.3","0","8","11.6","28.1","339","3.52","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","24.4","26","33.8","28.7","30.3","2011-10-28T00:28","2011-10-28T12:20","17.35","18.2","18.2","0","15","16.9","40.7","46","3.49","8","79.80002","0","Sri Lanka","Puttalam"
"26.8","24.2","25.1","31.9","28.6","29.9","2011-10-29T00:28","2011-10-29T12:20","6.89","18.4","18.4","0","22","12","25.2","53","1.5","8","79.80002","0","Sri Lanka","Puttalam"
"27.4","24.1","25.4","33.1","28.5","30.6","2011-10-30T00:28","2011-10-30T12:20","8.87","12.4","12.4","0","18","8.2","26.3","61","1.85","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","24.1","25.8","33","28.5","30.8","2011-10-31T00:28","2011-10-31T12:19","9.01","0.8","0.8","0","4","7.6","17.3","166","2","8","79.80002","0","Sri Lanka","Puttalam"
"28","24.4","25.7","34.2","29","30.4","2011-11-01T00:29","2011-11-01T12:19","15.05","19.5","19.5","0","19","13.1","33.1","196","2.94","8","79.80002","0","Sri Lanka","Puttalam"
"26.8","24.1","25.4","32","28.5","30.3","2011-11-02T00:29","2011-11-02T12:19","8.47","13.2","13.2","0","24","11.3","29.5","209","1.8","8","79.80002","0","Sri Lanka","Puttalam"
"27.1","24.4","25.1","31.7","28.7","29.8","2011-11-03T00:29","2011-11-03T12:19","10.15","10.3","10.3","0","21","13","30.2","206","2","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","23.9","26.1","35.4","29.1","31.6","2011-11-04T00:29","2011-11-04T12:18","17.2","1.2","1.2","0","6","10.4","24.5","212","3.33","8","79.80002","0","Sri Lanka","Puttalam"
"29","24","26.6","35.6","29.2","32.2","2011-11-05T00:29","2011-11-05T12:18","17.55","1.9","1.9","0","10","8.3","21.2","232","3.48","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","24.1","26.2","35.9","29.5","31.9","2011-11-06T00:30","2011-11-06T12:18","16.33","18.3","18.3","0","10","8.2","25.6","262","3.24","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","24","25.8","35.4","29","31.2","2011-11-07T00:30","2011-11-07T12:18","17.61","6.6","6.6","0","9","10.4","23.4","345","3.43","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","23.7","26.4","34","26.5","29.9","2011-11-08T00:30","2011-11-08T12:18","19.57","0.4","0.4","0","4","14.5","31.7","27","4.21","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","22.9","26.3","33.8","25.8","29.2","2011-11-09T00:30","2011-11-09T12:18","23.37","0","0","0","0","16.3","34.2","34","5.04","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","22.7","26","33.1","25.5","29.3","2011-11-10T00:30","2011-11-10T12:18","24.42","0","0","0","0","12.5","29.5","21","5.06","8","79.80002","0","Sri Lanka","Puttalam"
"29.2","23.3","26.2","34","26.7","30.4","2011-11-11T00:31","2011-11-11T12:18","21.6","0","0","0","0","9","22.7","10","4.4","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","23.4","26.3","34.5","27.9","30.8","2011-11-12T00:31","2011-11-12T12:18","20.28","0","0","0","0","10","20.2","12","4.09","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","24.2","26.8","35.3","28.5","31.3","2011-11-13T00:31","2011-11-13T12:18","20.41","0","0","0","0","11.6","24.1","45","4.26","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","24.3","26.8","34","28.4","30.7","2011-11-14T00:32","2011-11-14T12:17","19.91","0","0","0","0","12.5","27","45","4.29","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","24.3","26.9","34","28.4","30.9","2011-11-15T00:32","2011-11-15T12:17","20.3","0.1","0.1","0","1","14.8","32.4","39","4.29","8","79.80002","0","Sri Lanka","Puttalam"
"28.6","24.4","25.9","33.8","29.1","30.7","2011-11-16T00:32","2011-11-16T12:17","16.95","2.7","2.7","0","6","15.4","33.8","10","3.29","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","24.3","26.1","37.3","29.2","31.7","2011-11-17T00:33","2011-11-17T12:18","18.97","7.4","7.4","0","10","7","22.7","41","3.82","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","24.4","26.2","35.5","28.5","30.7","2011-11-18T00:33","2011-11-18T12:18","17.44","1.9","1.9","0","4","13.3","27.7","42","3.53","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","24.5","26.6","34.2","28.4","30.2","2011-11-19T00:33","2011-11-19T12:18","17.04","1.9","1.9","0","3","16.9","38.9","48","3.71","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","24.5","25.9","32.7","27.7","29.3","2011-11-20T00:34","2011-11-20T12:18","15.69","3","3","0","4","19.7","43.2","47","3.32","8","79.80002","0","Sri Lanka","Puttalam"
"28.1","24.1","25.5","32.1","27.3","29.1","2011-11-21T00:34","2011-11-21T12:18","15.23","13.1","13.1","0","6","16.1","37.1","51","3.11","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","24","26.7","32.1","27.1","29.6","2011-11-22T00:34","2011-11-22T12:18","18.18","0","0","0","0","24.6","49","48","4.08","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","24.8","26.1","32.6","28.3","29.3","2011-11-23T00:35","2011-11-23T12:18","14.79","2.2","2.2","0","3","23.9","51.1","42","3.21","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","24.4","25.8","33.3","27.9","29.5","2011-11-24T00:35","2011-11-24T12:18","12.57","9.2","9.2","0","10","16.8","45.4","44","2.67","8","79.80002","0","Sri Lanka","Puttalam"
"27.4","24.3","25.6","31","28.1","29.2","2011-11-25T00:36","2011-11-25T12:18","7.62","12.2","12.2","0","15","21.1","44.6","67","1.85","8","79.80002","0","Sri Lanka","Puttalam"
"27","24","24.9","32.2","27.4","29.5","2011-11-26T00:36","2011-11-26T12:19","7.51","23.6","23.6","0","22","13.5","34.6","148","1.65","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","23.9","25.4","35.1","28.9","30.4","2011-11-27T00:37","2011-11-27T12:19","12.36","23.3","23.3","0","18","11.2","26.6","178","2.56","8","79.80002","0","Sri Lanka","Puttalam"
"28.1","24.4","26.1","33.6","29.3","31.4","2011-11-28T00:37","2011-11-28T12:19","15.07","3.9","3.9","0","11","7.9","33.1","214","2.99","8","79.80002","0","Sri Lanka","Puttalam"
"29","24.6","26.5","36.3","29.5","31.9","2011-11-29T00:37","2011-11-29T12:19","17.54","9","9","0","6","10","25.9","13","3.51","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","24.2","26.1","34.3","29.4","31.1","2011-11-30T00:38","2011-11-30T12:20","15.06","7.7","7.7","0","3","12.8","29.2","61","3.01","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","24.2","26.3","35","29.4","31.1","2011-12-01T00:38","2011-12-01T12:20","17.52","5.4","5.4","0","9","10.7","26.3","47","3.58","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","24.3","26.5","35.1","29.6","31.7","2011-12-02T00:39","2011-12-02T12:20","19.21","0","0","0","0","7.5","22.7","36","3.91","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","23.5","26.4","36","28.2","31.5","2011-12-03T00:39","2011-12-03T12:20","20.91","0","0","0","0","8.7","18","303","4.24","8","79.80002","0","Sri Lanka","Puttalam"
"29.2","23.2","26.2","35.4","27.4","30.8","2011-12-04T00:40","2011-12-04T12:21","20.69","0","0","0","0","9.2","19.1","356","4.19","8","79.80002","0","Sri Lanka","Puttalam"
"30","23.4","26.5","34.3","26.9","30.1","2011-12-05T00:40","2011-12-05T12:21","22","0","0","0","0","13.8","27","39","4.68","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","24.1","26.7","33.2","27.3","30","2011-12-06T00:41","2011-12-06T12:21","18.88","0","0","0","0","15.8","34.9","37","4.2","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","23.8","26.2","32.3","26.9","28.7","2011-12-07T00:41","2011-12-07T12:22","21.97","0","0","0","0","16.3","37.4","29","4.94","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","23.4","26.2","33.8","26.4","29.7","2011-12-08T00:42","2011-12-08T12:22","19.62","0","0","0","0","13.9","33.5","47","4.19","8","79.80002","0","Sri Lanka","Puttalam"
"30.2","24","26.8","34.8","27.9","31.1","2011-12-09T00:42","2011-12-09T12:22","19.22","0.5","0.5","0","3","13.7","34.9","52","4.02","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","24.5","26.4","33.9","29.1","30.8","2011-12-10T00:43","2011-12-10T12:23","17.61","1.2","1.2","0","3","12.3","28.1","44","3.6","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","24.5","26.4","34.6","28.4","30.5","2011-12-11T00:43","2011-12-11T12:23","18.18","4.6","4.6","0","3","15.3","36.7","44","3.78","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","24.4","25.6","33.1","28","29.5","2011-12-12T00:44","2011-12-12T12:23","13.46","8.1","8.1","0","5","15.1","32","40","2.83","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","24.2","25.8","32","28.2","29.4","2011-12-13T00:44","2011-12-13T12:24","13.87","1.9","1.9","0","6","20.2","43.2","50","3","8","79.80002","0","Sri Lanka","Puttalam"
"28.2","24.1","25.7","32.7","27.9","29.6","2011-12-14T00:45","2011-12-14T12:24","8.8","2.7","2.7","0","6","13.3","36","48","2.11","8","79.80002","0","Sri Lanka","Puttalam"
"29.7","23.9","26.3","32.3","27.9","29.7","2011-12-15T00:45","2011-12-15T12:25","15.13","1.1","1.1","0","3","16.3","37.4","53","3.49","8","79.80002","0","Sri Lanka","Puttalam"
"29.3","23.9","26.2","31.5","26.5","28.7","2011-12-16T00:46","2011-12-16T12:25","17.31","0","0","0","0","20.4","42.1","47","4.18","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","23.9","26","31.9","26.6","28.5","2011-12-17T00:46","2011-12-17T12:26","17.65","5.8","5.8","0","7","19.7","40.3","35","4.07","8","79.80002","0","Sri Lanka","Puttalam"
"28.2","24.1","25.5","30.7","26.7","28.4","2011-12-18T00:47","2011-12-18T12:26","14.07","8.2","8.2","0","18","25.3","52.2","48","2.98","8","79.80002","0","Sri Lanka","Puttalam"
"27.4","24.1","25","30.2","27.1","28.4","2011-12-19T00:47","2011-12-19T12:27","9.49","45.4","45.4","0","24","19.4","42.1","35","2.04","8","79.80002","0","Sri Lanka","Puttalam"
"26.2","23.9","24.8","29.3","26.6","27.8","2011-12-20T00:48","2011-12-20T12:27","6.31","10.4","10.4","0","12","21.6","44.3","40","1.61","8","79.80002","0","Sri Lanka","Puttalam"
"27.7","24","25.4","29.7","26.1","27.8","2011-12-21T00:48","2011-12-21T12:28","13.36","1","1","0","5","19.8","41.4","25","3.28","8","79.80002","0","Sri Lanka","Puttalam"
"27.7","23.9","25.3","30.6","26.3","27.9","2011-12-22T00:49","2011-12-22T12:28","11.8","2.3","2.3","0","6","16.9","36.7","33","3.01","8","79.80002","0","Sri Lanka","Puttalam"
"24.9","23.8","24.4","28.6","27.1","27.9","2011-12-23T00:49","2011-12-23T12:29","4.06","11.8","11.8","0","13","14.4","28.4","17","1.22","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","23.9","25.5","30.3","26.5","28.3","2011-12-24T00:50","2011-12-24T12:29","14.97","0","0","0","0","17.1","35.6","21","3.42","8","79.80002","0","Sri Lanka","Puttalam"
"27.5","23.4","25.2","30.3","26.1","27.6","2011-12-25T00:50","2011-12-25T12:30","17.18","0","0","0","0","17.7","38.2","12","3.85","8","79.80002","0","Sri Lanka","Puttalam"
"26.8","21.9","24.5","29.3","25.2","27.5","2011-12-26T00:51","2011-12-26T12:30","13.98","0","0","0","0","14.8","31","2","2.93","8","79.80002","0","Sri Lanka","Puttalam"
"27","20.4","24","30.7","23","26.9","2011-12-27T00:51","2011-12-27T12:31","19.72","0","0","0","0","13.6","29.9","323","3.87","8","79.80002","0","Sri Lanka","Puttalam"
"27.8","21.1","24.9","31.6","23.7","28.4","2011-12-28T00:52","2011-12-28T12:31","18.06","0","0","0","0","13.1","28.4","227","3.6","8","79.80002","0","Sri Lanka","Puttalam"
"28.4","23.6","26.1","32.1","26.6","29.8","2011-12-29T00:52","2011-12-29T12:32","17.92","0.5","0.5","0","2","19.2","40.7","216","3.68","8","79.80002","0","Sri Lanka","Puttalam"
"27.9","24.4","25.9","30.8","28.3","29.5","2011-12-30T00:53","2011-12-30T12:32","10.48","1.5","1.5","0","5","15.2","30.6","196","2.43","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","22.5","25.6","33.9","26","29.8","2011-12-31T00:53","2011-12-31T12:33","15.89","0","0","0","0","8","18.7","16","3.31","8","79.80002","0","Sri Lanka","Puttalam"
"28.8","22","25.3","34.7","25.5","29.8","2012-01-01T00:53","2012-01-01T12:33","21.12","0","0","0","0","5.9","14.4","1","4.12","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","22.2","25.7","34.9","25.8","30.2","2012-01-02T00:54","2012-01-02T12:34","22.22","0","0","0","0","8.5","19.1","32","4.36","8","79.80002","0","Sri Lanka","Puttalam"
"30","23.6","26.2","33.8","27.8","30.3","2012-01-03T00:54","2012-01-03T12:34","19.74","0","0","0","0","14.2","30.2","43","4.03","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","24.3","26.5","33.8","28.8","30.5","2012-01-04T00:55","2012-01-04T12:35","15.96","0.8","0.8","0","3","15.6","34.6","53","3.36","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","24.5","26.6","34.6","28.5","30.4","2012-01-05T00:55","2012-01-05T12:35","18.37","0.6","0.6","0","2","17.6","42.1","55","3.92","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","24.5","26.1","32.5","28.2","29.6","2012-01-06T00:55","2012-01-06T12:36","17.38","1.3","1.3","0","4","17.2","37.4","50","3.67","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","24.4","25.8","34.3","28","29.5","2012-01-07T00:56","2012-01-07T12:36","16.52","9.7","9.7","0","4","17.6","41.4","47","3.45","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","24.2","26.1","35.1","28.4","30.2","2012-01-08T00:56","2012-01-08T12:37","17.36","2.5","2.5","0","2","15.1","35.6","53","3.48","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","23.9","26.4","33.8","27.9","30.4","2012-01-09T00:57","2012-01-09T12:37","18.6","0.4","0.4","0","4","16.3","36","55","3.82","8","79.80002","0","Sri Lanka","Puttalam"
"30.1","23.3","26.1","34.7","27.2","30.2","2012-01-10T00:57","2012-01-10T12:38","22.74","0","0","0","0","12.8","26.6","69","4.46","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","23","25.9","34.2","26.4","29.5","2012-01-11T00:57","2012-01-11T12:38","21.19","0","0","0","0","12.8","27.4","43","4.36","8","79.80002","0","Sri Lanka","Puttalam"
"30","23.2","26.1","33.7","26.1","28.8","2012-01-12T00:57","2012-01-12T12:39","22.09","0","0","0","0","16.4","35.6","49","4.83","8","79.80002","0","Sri Lanka","Puttalam"
"30","23.3","26.1","33.1","25.8","28.5","2012-01-13T00:58","2012-01-13T12:39","22.39","0","0","0","0","17.4","39.2","43","4.99","8","79.80002","0","Sri Lanka","Puttalam"
"29.5","23","25.6","31","23.7","26.9","2012-01-14T00:58","2012-01-14T12:40","20.43","0","0","0","0","23.7","49","42","4.9","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","22.5","24.9","29.9","23.3","25.6","2012-01-15T00:58","2012-01-15T12:40","22.81","0","0","0","0","20.2","43.9","40","5.39","8","79.80002","0","Sri Lanka","Puttalam"
"28.2","21.4","24.7","30.3","22.9","25.8","2012-01-16T00:59","2012-01-16T12:41","23.79","0","0","0","0","16.3","36.4","35","5.36","8","79.80002","0","Sri Lanka","Puttalam"
"28.9","21.1","24.8","31.9","22.9","26.8","2012-01-17T00:59","2012-01-17T12:41","21.45","0","0","0","0","12.5","28.4","40","4.58","8","79.80002","0","Sri Lanka","Puttalam"
"28.5","21.3","24.7","33.1","23.7","27.9","2012-01-18T00:59","2012-01-18T12:42","23.05","0","0","0","0","9.2","22.3","13","4.53","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","21.5","24.9","33.4","24.8","28.9","2012-01-19T00:59","2012-01-19T12:42","20.97","0","0","0","0","8.3","18.7","297","4.18","8","79.80002","0","Sri Lanka","Puttalam"
"28.3","21.9","25","32.3","25.1","28.5","2012-01-20T00:59","2012-01-20T12:43","18.49","0","0","0","0","9.5","18","1","3.79","8","79.80002","0","Sri Lanka","Puttalam"
"29.1","22","25.3","32.6","24.7","28.1","2012-01-21T00:59","2012-01-21T12:43","22.71","0","0","0","0","12.5","22.7","28","4.82","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","22","25.4","32.2","24.5","27.6","2012-01-22T01:00","2012-01-22T12:43","18.75","0","0","0","0","16.6","31.3","39","4.37","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","22.8","25.7","30.6","24.7","26.9","2012-01-23T01:00","2012-01-23T12:44","18.71","0","0","0","0","18.9","39.6","44","4.8","8","79.80002","0","Sri Lanka","Puttalam"
"30.1","22.2","25.8","32.3","23.9","27.1","2012-01-24T01:00","2012-01-24T12:44","21.21","0","0","0","0","16.1","37.8","43","5.28","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","22","25.6","32.1","23.7","26.9","2012-01-25T01:00","2012-01-25T12:45","23.98","0","0","0","0","16.1","34.9","34","5.56","8","79.80002","0","Sri Lanka","Puttalam"
"30.8","22.2","26.2","33.1","23.8","28.1","2012-01-26T01:00","2012-01-26T12:45","24.09","0","0","0","0","15.9","35.6","42","5.56","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","22.4","25.9","34.5","25.4","28.9","2012-01-27T01:00","2012-01-27T12:45","23.4","0","0","0","0","15.5","29.9","35","4.98","8","79.80002","0","Sri Lanka","Puttalam"
"30.5","22.9","26.1","33.7","25.1","28.4","2012-01-28T01:00","2012-01-28T12:46","20.9","0","0","0","0","16.6","37.1","47","4.86","8","79.80002","0","Sri Lanka","Puttalam"
"30.4","22.2","25.8","33.1","23.8","27.7","2012-01-29T01:00","2012-01-29T12:46","22.82","0","0","0","0","16.4","35.3","44","5.26","8","79.80002","0","Sri Lanka","Puttalam"
"30.5","21.8","25.9","33.1","23.6","27.7","2012-01-30T01:00","2012-01-30T12:46","24.04","0","0","0","0","15.9","34.9","43","5.52","8","79.80002","0","Sri Lanka","Puttalam"
"30.8","22.3","26.2","33.1","24.4","28","2012-01-31T01:00","2012-01-31T12:47","22.06","0","0","0","0","17.6","34.9","50","5.34","8","79.80002","0","Sri Lanka","Puttalam"
"31.3","23.2","26.6","33","25.3","28.3","2012-02-01T01:00","2012-02-01T12:47","22.72","0","0","0","0","19.6","43.6","45","5.67","8","79.80002","0","Sri Lanka","Puttalam"
"29.4","23.4","26.3","31","25.7","28.1","2012-02-02T01:00","2012-02-02T12:47","19.5","0","0","0","0","21.7","48.6","49","4.83","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","24.2","27","32.3","26.5","28.7","2012-02-03T01:00","2012-02-03T12:48","18.2","0.3","0.3","0","2","24.3","49.7","47","4.87","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","24.6","26.8","33.2","27.3","29.2","2012-02-04T01:00","2012-02-04T12:48","16.01","0.2","0.2","0","2","19.4","42.5","43","4.14","8","79.80002","0","Sri Lanka","Puttalam"
"29.9","23.7","25.8","34.1","27.1","29.1","2012-02-05T01:00","2012-02-05T12:48","18.49","8.5","8.5","0","13","17.9","36.7","45","3.91","8","79.80002","0","Sri Lanka","Puttalam"
"29.6","23.8","26.3","34","27.7","30","2012-02-06T01:00","2012-02-06T12:49","15.29","0.1","0.1","0","1","15.3","34.6","47","3.41","8","79.80002","0","Sri Lanka","Puttalam"
"30.1","24.3","26.8","33.9","27.8","29.7","2012-02-07T01:00","2012-02-07T12:49","16.09","0.5","0.5","0","3","18.4","39.6","55","3.98","8","79.80002","0","Sri Lanka","Puttalam"
"30.1","24.2","26.1","35.7","27.7","30","2012-02-08T01:00","2012-02-08T12:49","15.48","5.5","5.5","0","7","16.1","32.8","59","3.26","8","79.80002","0","Sri Lanka","Puttalam"
"30.5","24.1","26.1","37.1","28.7","31.1","2012-02-09T00:59","2012-02-09T12:49","16.26","13.2","13.2","0","7","8.8","20.5","57","3.36","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","24","26.6","36.6","28.4","31.7","2012-02-10T00:59","2012-02-10T12:49","19.25","0.9","0.9","0","4","10.2","23.4","104","3.88","8","79.80002","0","Sri Lanka","Puttalam"
"31.7","23.1","26.8","35.5","25.6","30.1","2012-02-11T00:59","2012-02-11T12:50","22.73","0","0","0","0","15.6","31.7","58","5.16","8","79.80002","0","Sri Lanka","Puttalam"
"31.3","22.9","26.7","34.7","25.3","29.3","2012-02-12T00:59","2012-02-12T12:50","25.38","0","0","0","0","16.5","36.7","57","5.67","8","79.80002","0","Sri Lanka","Puttalam"
"31.2","23.8","27.1","34.1","27","29.6","2012-02-13T00:59","2012-02-13T12:50","21.83","0","0","0","0","17.3","39.6","54","5.27","8","79.80002","0","Sri Lanka","Puttalam"
"30","23.8","26","34.4","26.9","29.6","2012-02-14T00:58","2012-02-14T12:50","17.59","7.1","7.1","0","9","16.9","34.9","54","3.81","8","79.80002","0","Sri Lanka","Puttalam"
"28.7","23.9","26","32.5","28.6","30.5","2012-02-15T00:58","2012-02-15T12:50","8.33","3","3","0","6","9.7","19.8","62","2.02","8","79.80002","0","Sri Lanka","Puttalam"
"30.4","24.2","26.9","35.2","28.8","31.2","2012-02-16T00:58","2012-02-16T12:51","17.84","0.2","0.2","0","1","12.5","31","59","3.89","8","79.80002","0","Sri Lanka","Puttalam"
"31.2","23.6","27.1","36.5","27.4","31.2","2012-02-17T00:58","2012-02-17T12:51","21.23","0.2","0.2","0","1","11.5","22.7","56","4.68","8","79.80002","0","Sri Lanka","Puttalam"
"31.3","23.1","26.7","34.3","25.5","28.9","2012-02-18T00:57","2012-02-18T12:51","23.8","0","0","0","0","16","36","51","5.68","8","79.80002","0","Sri Lanka","Puttalam"
"32.3","22.9","27.3","35.3","25.6","29.9","2012-02-19T00:57","2012-02-19T12:51","25.02","0","0","0","0","16.7","38.9","51","5.84","8","79.80002","0","Sri Lanka","Puttalam"
"31.8","22.6","27","35","25.1","29.6","2012-02-20T00:57","2012-02-20T12:51","24.38","0","0","0","0","17.2","40.3","53","5.63","8","79.80002","0","Sri Lanka","Puttalam"
"32.2","22.3","27","34.7","24.9","29.3","2012-02-21T00:57","2012-02-21T12:51","26.12","0","0","0","0","15.9","37.4","57","6.09","8","79.80002","0","Sri Lanka","Puttalam"
"31.6","22.8","26.8","34.1","25.6","28.9","2012-02-22T00:56","2012-02-22T12:51","23.8","0","0","0","0","15.7","36.7","54","5.7","8","79.80002","0","Sri Lanka","Puttalam"
"31.7","22.7","26.7","33.9","24.7","28.1","2012-02-23T00:56","2012-02-23T12:51","23.85","0","0","0","0","17.2","36.4","54","6.02","8","79.80002","0","Sri Lanka","Puttalam"
"32.1","22.7","27","32.5","25.1","28.4","2012-02-24T00:56","2012-02-24T12:51","17","0","0","0","0","17.2","34.9","53","5.01","8","79.80002","0","Sri Lanka","Puttalam"
"32.8","23.5","27.7","34.9","25.8","29.2","2012-02-25T00:55","2012-02-25T12:51","25.15","0","0","0","0","20.1","44.6","55","6.62","8","79.80002","0","Sri Lanka","Puttalam"
"31.6","24","27.8","34.8","26.8","30","2012-02-26T00:55","2012-02-26T12:52","19.6","0","0","0","0","17.4","37.1","55","5.25","8","79.80002","0","Sri Lanka","Puttalam"
"32.7","24.2","28.2","37.6","27","32.3","2012-02-27T00:55","2012-02-27T12:52","21.05","1","1","0","3","13.7","31","59","4.62","8","79.80002","0","Sri Lanka","Puttalam"
"31.5","24.6","27.4","38.8","29.1","32.5","2012-02-28T00:54","2012-02-28T12:52","20.95","6.4","6.4","0","4","10.2","31.7","182","4.35","8","79.80002","0","Sri Lanka","Puttalam"
"29.8","24.8","27.1","34.7","29.1","32.3","2012-02-29T00:54","2012-02-29T12:52","15.04","3.5","3.5","0","4","9.7","23","221","3.18","8","79.80002","0","Sri Lanka","Puttalam"
"30.3","24.8","27.3","37.1","30.6","33.1","2012-03-01T00:53","2012-03-01T12:52","21.16","3.6","3.6","0","7","11.3","27","241","4.33","8","79.80002","0","Sri Lanka","Puttalam"
"32.4","25.2","28.1","39.5","31","33.6","2012-03-02T00:53","2012-03-02T12:52","25.29","0","0","0","0","13.3","30.6","234","5.35","8","79.80002","0","Sri Lanka","Puttalam"
"30.4","25.5","27.6","36.8","30.5","32.5","2012-03-03T00:52","2012-03-03T12:52","23.44","0.1","0.1","0","1","13.4","28.4","228","4.87","8","79.80002","0","Sri Lanka","Puttalam"
"31","25.3","27.8","38.1","30.4","32.8","2012-03-04T00:52","2012-03-04T12:52","24.06","0.9","0.9","0","4","14.4","32.8","222","5.08","8","79.80002","0","Sri Lanka","Puttalam"
"31.3","24.4","27.5","38.1","29","32.6","2012-03-05T00:52","2012-03-05T12:52","24.28","1.5","1.5","0","8","14.9","32.8","231","5.12","8","79.80002","0","Sri Lanka","Puttalam"
