time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city
3/6/2010,3,34.1,21.5,27.8,36,24.9,29.6,2010-03-06T00:49,2010-03-06T12:50,23.2,0,0,0,0,16.9,38.9,218,6.07,7.5,80.399994,124,Sri Lanka,Kurunegala
3/7/2010,3,35.4,24.2,29.6,38.7,26,33,2010-03-07T00:49,2010-03-07T12:50,21.95,0,0,0,0,12.2,30.6,236,5.51,7.5,80.399994,124,Sri Lanka,Kurunegala
3/8/2010,51,35.5,24.8,29.8,40.4,30.3,34.5,2010-03-08T00:48,2010-03-08T12:50,21.45,0.4,0.4,0,3,8.1,22,259,4.91,7.5,80.399994,124,Sri Lanka,Kurunegala
3/9/2010,51,36.7,24.7,30,40,28.1,33.6,2010-03-09T00:48,2010-03-09T12:50,24.46,0.3,0.3,0,1,10.8,32.4,13,5.82,7.5,80.399994,124,Sri Lanka,Kurunegala
3/10/2010,0,35.6,24.4,29.1,37.5,27.3,31.2,2010-03-10T00:47,2010-03-10T12:50,25.88,0,0,0,0,17.7,43.2,66,6.79,7.5,80.399994,124,Sri Lanka,Kurunegala
3/11/2010,1,34.9,24.8,29.4,37.2,27.6,31.7,2010-03-11T00:47,2010-03-11T12:50,24.98,0,0,0,0,17.3,42.8,70,6.68,7.5,80.399994,124,Sri Lanka,Kurunegala
3/12/2010,51,34.5,24.9,29,38.1,28.7,32.3,2010-03-12T00:46,2010-03-12T12:49,21.42,0.3,0.3,0,2,16.7,40.7,73,5.39,7.5,80.399994,124,Sri Lanka,Kurunegala
3/13/2010,53,35.1,24.2,28.8,38.3,28,32.6,2010-03-13T00:46,2010-03-13T12:49,22,1.7,1.7,0,4,15.8,40.7,62,5.38,7.5,80.399994,124,Sri Lanka,Kurunegala
3/14/2010,1,34.5,24,29.2,38.3,28.5,33.4,2010-03-14T00:45,2010-03-14T12:49,23.05,0,0,0,0,10.7,31,73,5.33,7.5,80.399994,124,Sri Lanka,Kurunegala
3/15/2010,51,37,23.7,29.9,39.4,27.8,33,2010-03-15T00:45,2010-03-15T12:49,25.73,0.3,0.3,0,1,11.6,27.7,246,5.97,7.5,80.399994,124,Sri Lanka,Kurunegala
3/16/2010,51,36.4,23.3,29.5,39.8,28.1,33.2,2010-03-16T00:44,2010-03-16T12:49,25.14,0.2,0.2,0,1,9.2,29.2,282,5.83,7.5,80.399994,124,Sri Lanka,Kurunegala
3/17/2010,1,35.1,23.7,29.1,37.7,27.7,31.5,2010-03-17T00:44,2010-03-17T12:49,25.52,0,0,0,0,17,39.6,62,6.61,7.5,80.399994,124,Sri Lanka,Kurunegala
3/18/2010,51,32.9,23.8,28,35.9,27.2,31.2,2010-03-18T00:43,2010-03-18T12:49,20.31,0.8,0.8,0,4,16.2,42.1,56,5.03,7.5,80.399994,124,Sri Lanka,Kurunegala
3/19/2010,1,35,24,29.2,37.7,27.9,32.5,2010-03-19T00:43,2010-03-19T12:49,23.42,0,0,0,0,15.9,42.5,66,5.95,7.5,80.399994,124,Sri Lanka,Kurunegala
3/20/2010,1,35,23.6,29.6,37.5,27.8,32.8,2010-03-20T00:42,2010-03-20T12:49,23.72,0,0,0,0,15.5,39.2,65,5.93,7.5,80.399994,124,Sri Lanka,Kurunegala
